supplier,brand,lens,code,category,index,material,form,type,blank_mm,sph_min,sph_max,cyl_max,combined_max,range_basis,add_min,add_max,add_range,price,price_promo,price_basis,coating,min_fh_mm,notes
ZEISS,ZEISS,ClearMind Progressive Plus 1.50,,Progressive,1.50,AdaptiveSun PhotoFusion,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,163.22,108.81,L25,DuraVision Plus Chrome UV,13,ZEISS book p16; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer/Blue; book $174.10 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.50,,Progressive,1.50,AdaptiveSun PhotoFusion,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,137.67,91.78,L25,DSHC hard coat,13,ZEISS book p16; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer/Blue; book $146.85 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.50,,Progressive,1.50,AdaptiveSun Polarised,Freeform,grind,,-8.00,+5.00,-4.00,8.00,sphere,0.75,3.50,Add 0.75 to 3.50,168.80,112.53,L25,DuraVision Plus Gold UV,13,ZEISS book p16; AdaptiveSun Polarised Grey/ Brown/ Pioneer; book $180.05 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.50,,Progressive,1.50,AdaptiveSun Polarised,Freeform,grind,,-8.00,+5.00,-4.00,8.00,sphere,0.75,3.50,Add 0.75 to 3.50,168.23,112.16,L25,DuraVision Plus Platinum UV,13,ZEISS book p16; AdaptiveSun Polarised Grey/ Brown/ Pioneer; book $179.45 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.50,,Progressive,1.50,AdaptiveSun Polarised,Freeform,grind,,-8.00,+5.00,-4.00,8.00,sphere,0.75,3.50,Add 0.75 to 3.50,165.84,110.56,L25,DuraVision Plus Chrome UV,13,ZEISS book p16; AdaptiveSun Polarised Grey/ Brown/ Pioneer; book $176.90 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.50,,Progressive,1.50,AdaptiveSun Polarised,Freeform,grind,,-8.00,+5.00,-4.00,8.00,sphere,0.75,3.50,Add 0.75 to 3.50,165.84,110.56,L25,DuraVision Plus Sun UV,13,ZEISS book p16; AdaptiveSun Polarised Grey/ Brown/ Pioneer; book $176.90 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.50,,Progressive,1.50,AdaptiveSun Polarised,Freeform,grind,,-8.00,+5.00,-4.00,8.00,sphere,0.75,3.50,Add 0.75 to 3.50,140.30,93.53,L25,DSHC hard coat,13,ZEISS book p16; AdaptiveSun Polarised Grey/ Brown/ Pioneer; book $149.65 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.53,,Progressive,1.53,Clear,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,130.03,86.69,L25,DuraVision Plus Gold UV,13,ZEISS book p16; Clear; book $138.70 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.53,,Progressive,1.53,Clear,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,129.47,86.31,L25,DuraVision Plus Platinum UV,13,ZEISS book p16; Clear; book $138.10 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.53,,Progressive,1.53,Clear,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,127.08,84.72,L25,DuraVision Plus Chrome UV,13,ZEISS book p16; Clear; book $135.55 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.53,,Progressive,1.53,Clear,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,101.53,67.69,L25,DSHC hard coat,13,ZEISS book p16; Clear; book $108.30 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.53,,Progressive,1.53,Polarised,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,161.72,107.81,L25,DuraVision Plus Gold UV,13,ZEISS book p16; Polarised Grey/ Brown; book $172.50 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.53,,Progressive,1.53,Polarised,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,161.16,107.44,L25,DuraVision Plus Platinum UV,13,ZEISS book p16; Polarised Grey/ Brown; book $171.90 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.53,,Progressive,1.53,Polarised,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,158.77,105.84,L25,DuraVision Plus Chrome UV,13,ZEISS book p16; Polarised Grey/ Brown; book $169.35 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.53,,Progressive,1.53,Polarised,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,158.77,105.84,L25,DuraVision Plus Sun UV,13,ZEISS book p16; Polarised Grey/ Brown; book $169.35 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.53,,Progressive,1.53,Polarised,Freeform,grind,,-7.00,+5.00,-4.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,133.22,88.81,L25,DSHC hard coat,13,ZEISS book p16; Polarised Grey/ Brown; book $142.10 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.59,,Progressive,1.59,Clear,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,137.06,91.38,L25,DuraVision Plus Gold UV,13,ZEISS book p16; Clear; book $146.20 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.59,,Progressive,1.59,Clear,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,136.50,91.00,L25,DuraVision Plus Platinum UV,13,ZEISS book p16; Clear; book $145.60 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.59,,Progressive,1.59,Clear,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,134.11,89.41,L25,DuraVision Plus Chrome UV,13,ZEISS book p16; Clear; book $143.05 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.59,,Progressive,1.59,Clear,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,108.56,72.38,L25,DSHC hard coat,13,ZEISS book p16; Clear; book $115.80 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.59,,Progressive,1.59,PhotoFusionX,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,167.91,111.94,L25,DuraVision Plus Gold UV,13,ZEISS book p16; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $179.10 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.59,,Progressive,1.59,PhotoFusionX,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,167.34,111.56,L25,DuraVision Plus Platinum UV,13,ZEISS book p16; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $178.50 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.59,,Progressive,1.59,PhotoFusionX,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,164.95,109.97,L25,DuraVision Plus Chrome UV,13,ZEISS book p16; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $175.95 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.59,,Progressive,1.59,PhotoFusionX,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,139.41,92.94,L25,DSHC hard coat,13,ZEISS book p16; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $148.70 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.59,,Progressive,1.59,Polarised,Freeform,grind,,-10.00,+6.00,-4.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,168.84,112.56,L25,DuraVision Plus Gold UV,13,ZEISS book p16; Polarised Grey/ Brown; book $180.10 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.59,,Progressive,1.59,Polarised,Freeform,grind,,-10.00,+6.00,-4.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,168.28,112.19,L25,DuraVision Plus Platinum UV,13,ZEISS book p16; Polarised Grey/ Brown; book $179.50 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.59,,Progressive,1.59,Polarised,Freeform,grind,,-10.00,+6.00,-4.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,165.89,110.59,L25,DuraVision Plus Chrome UV,13,ZEISS book p16; Polarised Grey/ Brown; book $176.95 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.59,,Progressive,1.59,Polarised,Freeform,grind,,-10.00,+6.00,-4.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,165.89,110.59,L25,DuraVision Plus Sun UV,13,ZEISS book p16; Polarised Grey/ Brown; book $176.95 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.59,,Progressive,1.59,Polarised,Freeform,grind,,-10.00,+6.00,-4.00,10.00,sphere,0.75,3.50,Add 0.75 to 3.50,140.34,93.56,L25,DSHC hard coat,13,ZEISS book p16; Polarised Grey/ Brown; book $149.70 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,Clear,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,137.06,91.38,L25,DuraVision Plus Gold UV,13,ZEISS book p16; Clear; book $146.20 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,Clear,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,136.50,91.00,L25,DuraVision Plus Platinum UV,13,ZEISS book p16; Clear; book $145.60 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,Clear,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,134.11,89.41,L25,DuraVision Plus Chrome UV,13,ZEISS book p16; Clear; book $143.05 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,Clear,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,108.56,72.38,L25,DSHC hard coat,13,ZEISS book p16; Clear; book $115.80 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,Clear BluePro,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,139.31,92.88,L25,DuraVision Plus Gold UV,13,ZEISS book p16; Clear BluePro; book $148.60 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,Clear BluePro,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,138.75,92.50,L25,DuraVision Plus Platinum UV,13,ZEISS book p16; Clear BluePro; book $148.00 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,Clear BluePro,Freeform,grind,,-10.00,+10.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,136.36,90.91,L25,DuraVision Plus Chrome UV,13,ZEISS book p16; Clear BluePro; book $145.45 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,PhotoFusionX,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,167.91,111.94,L25,DuraVision Plus Gold UV,13,ZEISS book p16; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $179.10 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,PhotoFusionX,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,167.34,111.56,L25,DuraVision Plus Platinum UV,13,ZEISS book p16; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $178.50 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,PhotoFusionX,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,164.95,109.97,L25,DuraVision Plus Chrome UV,13,ZEISS book p16; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $175.95 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,PhotoFusionX,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,139.41,92.94,L25,DSHC hard coat,13,ZEISS book p16; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $148.70 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,168.84,112.56,L25,DuraVision Plus Gold UV,13,ZEISS book p16; Polarised Grey/ Brown/ Pioneer; book $180.10 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,168.28,112.19,L25,DuraVision Plus Platinum UV,13,ZEISS book p16; Polarised Grey/ Brown/ Pioneer; book $179.50 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,165.89,110.59,L25,DuraVision Plus Chrome UV,13,ZEISS book p16; Polarised Grey/ Brown/ Pioneer; book $176.95 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,165.89,110.59,L25,DuraVision Plus Sun UV,13,ZEISS book p16; Polarised Grey/ Brown/ Pioneer; book $176.95 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,140.34,93.56,L25,DSHC hard coat,13,ZEISS book p16; Polarised Grey/ Brown/ Pioneer; book $149.70 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,AdaptiveSun PhotoFusion,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,194.39,129.59,L25,DuraVision Plus Gold UV,13,ZEISS book p16; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer/Blue; book $207.35 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,AdaptiveSun PhotoFusion,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,193.83,129.22,L25,DuraVision Plus Platinum UV,13,ZEISS book p16; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer/Blue; book $206.75 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,AdaptiveSun PhotoFusion,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,191.44,127.62,L25,DuraVision Plus Chrome UV,13,ZEISS book p16; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer/Blue; book $204.20 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,AdaptiveSun PhotoFusion,Freeform,grind,,-10.00,+6.00,-6.00,10.00,sphere,0.75,4.00,Add 0.75 to 4.00,165.89,110.59,L25,DSHC hard coat,13,ZEISS book p16; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer/Blue; book $176.95 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,AdaptiveSun Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,197.02,131.34,L25,DuraVision Plus Gold UV,13,ZEISS book p16; AdaptiveSun Polarised Grey/ Brown/ Pioneer; book $210.15 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,AdaptiveSun Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,196.45,130.97,L25,DuraVision Plus Platinum UV,13,ZEISS book p16; AdaptiveSun Polarised Grey/ Brown/ Pioneer; book $209.55 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,AdaptiveSun Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,194.06,129.38,L25,DuraVision Plus Chrome UV,13,ZEISS book p16; AdaptiveSun Polarised Grey/ Brown/ Pioneer; book $207.00 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,AdaptiveSun Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,194.06,129.38,L25,DuraVision Plus Sun UV,13,ZEISS book p16; AdaptiveSun Polarised Grey/ Brown/ Pioneer; book $207.00 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.60,,Progressive,1.60,AdaptiveSun Polarised,Freeform,grind,,-11.00,+6.00,-6.00,11.00,sphere,0.75,3.50,Add 0.75 to 3.50,168.52,112.34,L25,DSHC hard coat,13,ZEISS book p16; AdaptiveSun Polarised Grey/ Brown/ Pioneer; book $179.75 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.67,,Progressive,1.67,Clear,Freeform,grind,,-17.00,+8.00,-6.00,17.00,sphere,0.75,3.50,Add 0.75 to 3.50,159.14,106.09,L25,DuraVision Plus Gold UV,13,ZEISS book p16; Clear; book $169.75 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.67,,Progressive,1.67,Clear,Freeform,grind,,-17.00,+8.00,-6.00,17.00,sphere,0.75,3.50,Add 0.75 to 3.50,158.58,105.72,L25,DuraVision Plus Platinum UV,13,ZEISS book p16; Clear; book $169.15 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.67,,Progressive,1.67,Clear,Freeform,grind,,-17.00,+8.00,-6.00,17.00,sphere,0.75,3.50,Add 0.75 to 3.50,156.19,104.12,L25,DuraVision Plus Chrome UV,13,ZEISS book p16; Clear; book $166.60 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.67,,Progressive,1.67,Clear BluePro,Freeform,grind,,-17.00,+8.00,-6.00,17.00,sphere,0.75,3.50,Add 0.75 to 3.50,161.34,107.56,L25,DuraVision Plus Gold UV,13,ZEISS book p16; Clear BluePro; book $172.10 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.67,,Progressive,1.67,Clear BluePro,Freeform,grind,,-17.00,+8.00,-6.00,17.00,sphere,0.75,3.50,Add 0.75 to 3.50,160.78,107.19,L25,DuraVision Plus Platinum UV,13,ZEISS book p16; Clear BluePro; book $171.50 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.67,,Progressive,1.67,Clear BluePro,Freeform,grind,,-17.00,+8.00,-6.00,17.00,sphere,0.75,3.50,Add 0.75 to 3.50,158.39,105.59,L25,DuraVision Plus Chrome UV,13,ZEISS book p16; Clear BluePro; book $168.95 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.67,,Progressive,1.67,PhotoFusionX,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,190.03,126.69,L25,DuraVision Plus Gold UV,13,ZEISS book p16; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $202.70 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.67,,Progressive,1.67,PhotoFusionX,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,189.47,126.31,L25,DuraVision Plus Platinum UV,13,ZEISS book p16; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $202.10 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.67,,Progressive,1.67,PhotoFusionX,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,187.08,124.72,L25,DuraVision Plus Chrome UV,13,ZEISS book p16; PhotoFusionX Grey/Brown/Pioneer/Extra Grey/Blue/Burgundy/Black; book $199.55 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.67,,Progressive,1.67,Polarised,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,190.88,127.25,L25,DuraVision Plus Gold UV,13,ZEISS book p16; Polarised Grey/ Brown/ Pioneer; book $203.60 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.67,,Progressive,1.67,Polarised,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,190.31,126.88,L25,DuraVision Plus Platinum UV,13,ZEISS book p16; Polarised Grey/ Brown/ Pioneer; book $203.00 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.67,,Progressive,1.67,Polarised,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,187.92,125.28,L25,DuraVision Plus Chrome UV,13,ZEISS book p16; Polarised Grey/ Brown/ Pioneer; book $200.45 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.67,,Progressive,1.67,Polarised,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,187.92,125.28,L25,DuraVision Plus Sun UV,13,ZEISS book p16; Polarised Grey/ Brown/ Pioneer; book $200.45 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.67,,Progressive,1.67,AdaptiveSun PhotoFusion,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,216.47,144.31,L25,DuraVision Plus Gold UV,13,ZEISS book p16; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer; book $230.90 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.67,,Progressive,1.67,AdaptiveSun PhotoFusion,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,215.91,143.94,L25,DuraVision Plus Platinum UV,13,ZEISS book p16; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer; book $230.30 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.67,,Progressive,1.67,AdaptiveSun PhotoFusion,Freeform,grind,,-12.00,+8.00,-6.00,12.00,sphere,0.75,3.50,Add 0.75 to 3.50,213.52,142.34,L25,DuraVision Plus Chrome UV,13,ZEISS book p16; AdaptiveSun PhotoFusion Grey/ Brown/ Pioneer; book $227.75 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.74,,Progressive,1.74,Clear,Freeform,grind,,-20.00,+16.00,-6.00,20.00,sphere,0.75,3.50,Add 0.75 to 3.50,181.17,120.78,L25,DuraVision Plus Gold UV,13,ZEISS book p16; Clear; book $193.25 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.74,,Progressive,1.74,Clear,Freeform,grind,,-20.00,+16.00,-6.00,20.00,sphere,0.75,3.50,Add 0.75 to 3.50,180.61,120.41,L25,DuraVision Plus Platinum UV,13,ZEISS book p16; Clear; book $192.65 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.74,,Progressive,1.74,Clear,Freeform,grind,,-20.00,+16.00,-6.00,20.00,sphere,0.75,3.50,Add 0.75 to 3.50,178.22,118.81,L25,DuraVision Plus Chrome UV,13,ZEISS book p16; Clear; book $190.10 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.74,,Progressive,1.74,Clear BluePro,Freeform,grind,,-20.00,+16.00,-6.00,20.00,sphere,0.75,3.50,Add 0.75 to 3.50,183.33,122.22,L25,DuraVision Plus Gold UV,13,ZEISS book p16; Clear BluePro; book $195.55 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.74,,Progressive,1.74,Clear BluePro,Freeform,grind,,-20.00,+16.00,-6.00,20.00,sphere,0.75,3.50,Add 0.75 to 3.50,182.77,121.84,L25,DuraVision Plus Platinum UV,13,ZEISS book p16; Clear BluePro; book $194.95 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.74,,Progressive,1.74,Clear BluePro,Freeform,grind,,-20.00,+16.00,-6.00,20.00,sphere,0.75,3.50,Add 0.75 to 3.50,180.38,120.25,L25,DuraVision Plus Chrome UV,13,ZEISS book p16; Clear BluePro; book $192.40 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.74,,Progressive,1.74,PhotoFusionX,Freeform,grind,,-14.00,+9.00,-6.00,14.00,sphere,0.75,3.50,Add 0.75 to 3.50,211.22,140.81,L25,DuraVision Plus Gold UV,13,ZEISS book p16; PhotoFusionX Grey/Brown/Extra Grey/Black; book $225.30 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.74,,Progressive,1.74,PhotoFusionX,Freeform,grind,,-14.00,+9.00,-6.00,14.00,sphere,0.75,3.50,Add 0.75 to 3.50,210.66,140.44,L25,DuraVision Plus Platinum UV,13,ZEISS book p16; PhotoFusionX Grey/Brown/Extra Grey/Black; book $224.70 L20
ZEISS,ZEISS,ClearMind Progressive Plus 1.74,,Progressive,1.74,PhotoFusionX,Freeform,grind,,-14.00,+9.00,-6.00,14.00,sphere,0.75,3.50,Add 0.75 to 3.50,208.27,138.84,L25,DuraVision Plus Chrome UV,13,ZEISS book p16; PhotoFusionX Grey/Brown/Extra Grey/Black; book $222.15 L20
ZEISS,ZEISS,ClearMind Progressive Pure 1.50,,Progressive,1.50,Clear,Freeform,grind,,-7.00,+6.00,-6.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,90.19,60.12,L25,DuraVision Plus Gold UV,14,"ZEISS book p17; Clear; RANGE DIFFERS — product guide prints -7.00 to +6.00, cyl -4.00, max combined -7.00 — confirm in VISUSTORE; book $96.20 L20"
ZEISS,ZEISS,ClearMind Progressive Pure 1.50,,Progressive,1.50,Clear,Freeform,grind,,-7.00,+6.00,-6.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,89.62,59.75,L25,DuraVision Plus Platinum UV,14,"ZEISS book p17; Clear; RANGE DIFFERS — product guide prints -7.00 to +6.00, cyl -4.00, max combined -7.00 — confirm in VISUSTORE; book $95.60 L20"
ZEISS,ZEISS,ClearMind Progressive Pure 1.50,,Progressive,1.50,Clear,Freeform,grind,,-7.00,+6.00,-6.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,87.23,58.16,L25,DuraVision Plus Chrome UV,14,"ZEISS book p17; Clear; RANGE DIFFERS — product guide prints -7.00 to +6.00, cyl -4.00, max combined -7.00 — confirm in VISUSTORE; book $93.05 L20"
ZEISS,ZEISS,ClearMind Progressive Pure 1.50,,Progressive,1.50,Clear,Freeform,grind,,-7.00,+6.00,-6.00,7.00,sphere,0.75,3.50,Add 0.75 to 3.50,61.69,41.12,L25,DSHC hard coat,14,"ZEISS book p17; Clear; RANGE DIFFERS — product guide prints -7.00 to +6.00, cyl -4.00, max combined -7.00 — confirm in VISUSTORE; book $65.80 L20"
